-32,-87,85
31,23,-6
4,-92,-65
-60,5,-54
-12,12,61
-100,-92,39
-1,12,-98
-40,-83,-60
-57,23,-41
60,-30,25
99,27,6
-69,-92,58
-4,-77,47
1,71,-7
39,-67,-64
1,33,71
35,80,-55
-29,-77,-18
-53,78,8
44,68,83
9,53,-93
-49,-99,-48
67,84,35
23,16,-66
-57,85,-69
95,-54,-78
-68,61,53
-45,-22,-49
42,45,9
-82,40,-57
-46,-62,28
-41,44,15
52,-61,-39
34,75,72
92,-1,35
71,-49,-81
71,69,-63
-90,85,59
-99,-5,-33
-83,3,-89
-68,32,-61
-73,89,88
56,-4,28
71,-99,-62
-24,17,-89
-53,40,-61
-62,-61,-78
76,89,-37
-18,65,-47
-7,-36,-51
-65,-80,93
98,-34,-85
93,-77,75
100,-51,-42
40,-17,-19
-8,-7,-25
-98,-57,74
3,-34,-78
23,-43,79
-88,-17,91
-53,83,-24
-34,-7,10
75,73,42
21,66,-99
48,53,77
23,-32,67
-71,29,-85
77,-71,23
15,-47,-83
81,86,-34
55,-86,-27
98,-33,32
-57,-96,-20
30,-38,-47
-71,66,-13
17,-74,-42
77,-9,-65
-86,-81,35
-66,29,99
-52,-33,93
35,82,74
-26,33,-31
9,-80,16
-68,43,-94
-11,50,94
48,-52,-33
-14,-38,93
-47,-97,-58
-69,69,84
20,8,80
-61,-60,8
-16,-46,-81
5,36,3
19,65,12
76,20,24
76,-1,-44
66,9,-72
6,-80,-23
45,-22,78
29,36,-70
97,38,-16
-2,65,8
-30,-60,62
37,28,94
89,-30,87
-100,82,14
-55,24,12
-56,-14,-50
-1,69,60
20,41,36
-31,20,-76
-69,-16,7
9,-94,46
-41,1,-24
-68,13,-55
59,-60,76
-72,-22,7
-98,19,-78
-69,-47,-36
0,-47,37
-91,-16,-48
50,45,74
-52,-72,88
50,83,-73
56,45,57
-88,-65,4
4,28,1
90,75,-57
-62,81,70
-3,-32,31
-22,-69,-14
100,65,65
50,-18,10
73,-88,46
-44,-22,60
37,38,82
-85,46,-13
42,40,-82
33,35,-26
-35,0,-12
46,-3,60
-97,42,-78
-39,62,-20
-64,61,77
-13,-3,90
31,-91,-84
-59,-91,-3
11,86,82
-1,33,-70
22,-55,-60
-58,-58,-21
-89,0,19
96,-33,-51
48,56,19
-18,-5,95
-14,72,18
16,-88,79
11,89,-100
92,-87,34
-71,63,-92
89,-97,-23
-97,-70,-46
-71,81,95
4,18,-45
-100,12,-40
-71,80,-38
72,13,-15
43,86,-71
7,40,-17
-57,-17,50
32,82,-36
-85,47,-80
61,-59,22
-8,19,-36
51,-17,-48
48,-58,-38
9,69,-46
-64,-95,85
-27,-44,-72
19,4,-11
-60,34,-27
-40,-16,84
-84,-42,-38
16,-32,12
-65,41,65
84,75,25
30,81,-57
68,16,84
-80,33,-43
-33,33,-33
27,10,-51
25,93,-4
24,-32,68
92,69,-24
4,43,16
70,-37,21
39,-38,-35
-59,0,79
5,78,32
-50,-80,12
-21,-60,-4
-88,-82,-47
-68,38,67
43,92,67
1,-78,73
-90,-48,41
6,-42,86
-63,-68,-17
-8,-14,93
44,21,-11
-75,-62,-41
-93,-38,20
-1,-53,-44
-27,62,62
-47,48,-5
-49,-61,-72
63,-4,-26
-81,31,-24
-77,-98,24
76,-72,-75
-17,81,62
86,58,75
9,-77,-96
60,-36,-31
77,-42,68
9,-15,-14
33,16,-59
48,-67,100
-88,-68,-46
49,17,96
56,86,-3
85,67,88
88,73,-80
26,64,18
-50,63,33
98,63,70
-88,67,28
67,-98,-78
-3,-89,56
33,-68,57
-84,-63,-20
-80,-26,11
8,-86,-11
-57,-4,38
51,83,36
-99,-50,-75
78,71,-77
72,93,-18
5,-98,92
-11,-51,-7
33,15,-40
-90,2,-75
-84,52,2
-21,-30,55
74,-13,31
64,91,-77
-69,14,76
32,29,-48
-20,20,52
79,-94,-60
33,72,52
97,-11,27
-64,46,-32
6,-64,58
87,-45,4
-69,-7,92
32,-62,31
-92,-36,-79
72,-48,57
-64,-13,-5
96,16,42
-46,87,-26
27,29,-92
-93,-53,47
72,54,72
15,-7,-21
-6,-11,-31
-46,-61,38
-52,48,53
18,57,12
-92,-23,91
80,-24,10
-10,-24,-40
-71,-26,-91
-71,-75,-71
11,-100,-85
-98,67,-3
-31,-60,3
-6,-43,53
30,-24,43
-24,-77,-64
-91,20,95
-99,-40,80
45,-28,-39
-8,15,-16
-34,-37,100
76,71,-29
-63,1,72
-50,-34,-4
-4,61,61
28,68,-83
-45,-25,31
21,21,-58
-77,9,36
-26,-4,82
-35,-89,-28
82,-68,-40
-68,-64,57
3,21,-17
58,80,99
-71,-90,5
36,-27,-69
66,-7,60
74,4,-23
19,59,12
-56,3,56
-65,-78,-93
99,73,-31
-77,25,55
-87,51,46
38,-37,-68
24,42,66
-61,41,2
71,-65,-91
-99,-77,-32
-12,44,44
-24,13,66
-51,30,-38
67,-2,44
97,17,-62
-64,77,15
-58,-74,5
-96,-74,-27
16,-68,-35
94,5,9
33,42,-76
-91,51,-49
25,-36,89
5,-9,90
55,-6,9
51,74,21
-1,41,79
92,51,82
-92,67,-4
91,47,42
27,3,76
99,70,37
99,-5,-67
80,57,70
-86,-96,-71
4,86,-33
79,-31,-91
56,-18,-58
-70,-32,-85
-95,-75,50
70,-83,3
-33,50,34
-69,73,11
-36,64,93
84,-50,99
-82,85,48
-77,41,34
-10,69,-34
-41,2,-96
-81,-41,-21
-16,95,-28
24,-93,98
-46,92,-2
45,99,14
-74,10,89
72,66,86
-95,-25,-39
65,73,-72
27,-92,-7
-53,60,86
85,-25,-88
4,99,-32
-8,-60,-57
-53,-45,-54
-43,-92,57
-29,-89,-8
-35,-97,-99
68,66,1
-2,4,-81
-14,-93,-97
87,-8,-11
54,19,98
-58,82,91
-70,-33,39
20,51,-89
-90,50,-12
41,-23,63
-17,-41,96
87,8,-89
42,59,25
94,-57,-53
-99,59,92
-89,-61,-33
-94,-55,-57
-57,57,-91
26,21,-15
90,80,37
-32,-40,54
-60,-6,20
-66,-9,46
-32,-62,-42
-66,-9,-52
-73,-99,47
-53,68,97
-91,-5,63
-80,6,-63
39,-53,-88
22,-3,-31
2,-45,96
12,43,-49
-84,-11,-74
-74,-12,-70
-24,-48,70
-4,31,92
-24,-7,-71
-24,37,67
21,-88,-24
26,-55,-1
7,41,8
44,-90,-87
